transaction_id,timestamp,user_id,amount,device_id,location,time_gap,typing_speed,is_fraud
ba518719-e96,2026-02-01 21:00:31.238588,049c751e,838.76,d73f3ba4-1,London,1115,42,0
fcf1a0ca-ba3,2026-02-01 21:01:21.238588,58f2b758,505.9,38d51e55-c,Sydney,428,55,0
4edb8b13-702,2026-02-01 21:04:37.238588,661a6787,395.04,319ee19f-0,Berlin,598,54,0
20e23158-f8a,2026-02-01 21:06:42.238588,4ffefed8,393.5,989181cf-4,San Francisco,2080,78,0
cfddac06-28a,2026-02-01 21:07:25.238588,e12819d3,2268.41,2c8f9799-f,Tokyo,58,78,0
86de7236-786,2026-02-01 21:14:06.238588,10425ccb,472.95,178078ea-0,Singapore,2285,68,0
96a96a1d-0cb,2026-02-01 21:18:45.238588,dd9d1c93,554.11,3b9f8460-0,Sydney,616,73,0
b17d539a-680,2026-02-01 21:23:15.238588,87feea70,29.0,6344101c-3,Mumbai,1756,50,0
d98a2c97-aa2,2026-02-01 21:26:08.238588,809705a4,967.64,6deac067-5,Tokyo,1980,55,0
788aa83e-292,2026-02-01 21:33:54.238588,e6b4bc6a,378.64,0f036320-4,New York,1868,74,0
66d45233-961,2026-02-01 21:43:35.238588,7bd0a2a4,623.99,bbb6224a-a,Singapore,509,68,0
a631e5ab-275,2026-02-01 21:44:06.238588,97fb32ab,43.1,ce03448c-1,Berlin,3466,50,0
bd2d2166-69d,2026-02-01 21:46:03.238588,c19720c0,148.46,e2eb8642-f,San Francisco,2402,70,0
e7e6f8f3-c2a,2026-02-01 21:56:06.238588,930e63c2,529.21,310c4ee5-e,Singapore,1690,61,0
8a720edb-30e,2026-02-01 21:57:05.238588,f05d64d1,476.28,3e4809d7-a,Berlin,2671,59,0
273ef25f-24c,2026-02-01 21:59:48.238588,58be9404,556.01,ade69fd5-2,New York,429,72,0
b38e18d3-8a3,2026-02-01 22:00:00.238588,7bc2d0ec,228.26,ef55ef99-0,Berlin,920,61,0
3edf3491-2d9,2026-02-01 22:03:10.238588,0fe470c8,713.63,4d1d9f3f-f,Berlin,397,70,0
979cf5da-b0f,2026-02-01 22:06:28.238588,10431091,573.7,c9873eeb-d,London,1575,54,0
2b87eecb-ac6,2026-02-01 22:08:56.238588,8463c3c2,2959.19,9a06ee3b-2,San Francisco,1631,41,0
703cf0de-361,2026-02-01 22:21:05.238588,755fb117,596.22,3b51ae71-e,Sydney,923,54,0
6dbc93ad-b34,2026-02-01 22:52:41.238588,d1a72473,2749.83,1d8cf657-f,Tokyo,3422,73,0
40603f47-070,2026-02-01 22:55:19.238588,bd01596a,774.21,86739e60-f,Sydney,1890,54,0
26d56837-08f,2026-02-01 22:55:24.238588,08f71101,996.9,292924fc-9,Singapore,2243,65,0
c2c76669-d8c,2026-02-01 23:03:08.238588,c673ae34,799.03,9e36a4bd-8,San Francisco,2332,69,0
d019c131-929,2026-02-01 23:08:48.238588,f0931f1b,2692.05,69b68a8b-e,Berlin,1664,40,0
f03b93eb-9d1,2026-02-01 23:14:10.238588,0fe470c8,672.47,4d1d9f3f-f,Berlin,1344,51,0
cb06ba66-66b,2026-02-01 23:15:29.238588,fce5a6b7,615.82,8d2d8de8-1,Mumbai,2995,73,0
fd605d54-7f3,2026-02-01 23:17:49.238588,22fa2a14,1385.18,b90defb9-0,New York,2322,60,0
6a5b8534-bc9,2026-02-01 23:23:09.238588,dd7490ab,524.39,dde19bf0-2,Sydney,2626,49,0
f0b31b3f-761,2026-02-01 23:32:48.238588,1ecb859a,691.2,6297bf95-d,Berlin,2066,69,0
2d4b8089-ae5,2026-02-01 23:42:22.238588,7ce2e46a,752.71,ce7d8c73-9,Singapore,1597,76,0
b1bd2730-ab8,2026-02-01 23:43:04.238588,04353603,714.76,b406e5f6-7,Sydney,2665,60,0
15beae66-7c1,2026-02-01 23:43:51.238588,61519cc0,267.37,6e9255d2-b,New York,3379,42,0
8f6676a9-081,2026-02-01 23:44:24.238588,9d7db1c2,285.74,efe9936a-a,New York,3218,65,0
33d0e2d2-f4f,2026-02-01 23:45:13.238588,9fb7f4fc,116.58,1012b53b-d,London,160,71,0
db6891e0-a0a,2026-02-01 23:53:24.238588,04353603,413.39,b406e5f6-7,Singapore,1259,50,0
bcddba9b-dbc,2026-02-01 23:53:50.238588,8380a367,358.53,f689bbda-6,London,2620,46,0
5847fbad-48c,2026-02-01 23:55:37.238588,43cf4b18,82.53,f875eb0c-c,Tokyo,275,80,0
ba8d54dd-07a,2026-02-02 00:04:33.238588,575a9284,967.47,11d3fbb7-6,New York,2962,72,0
19c8131b-07a,2026-02-02 00:11:26.238588,61d97aba,112.21,4a1f29f1-0,San Francisco,441,75,0
efeeb23a-21f,2026-02-02 00:14:59.238588,b8ed2891,441.67,e725ba34-0,Berlin,2085,65,0
03317bdd-d4b,2026-02-02 00:16:59.238588,05c6b361,483.92,6346ce39-7,Berlin,83,53,0
5117df4e-7db,2026-02-02 00:18:22.238588,ddd9f054,2301.83,27f7f312-2,Singapore,3296,50,0
dfacb5cf-cbc,2026-02-02 00:21:41.238588,f105e797,416.72,75859b3e-2,Mumbai,1374,40,0
ca1c3df8-d21,2026-02-02 00:23:39.238588,8680ec44,907.75,dbdb8a1b-b,Singapore,3169,50,0
3e63a8bd-0a4,2026-02-02 00:26:09.238588,fbb11d73,433.79,2d48c282-3,Tokyo,748,43,0
dbb43dba-07b,2026-02-02 00:30:46.238588,8410b7df,1004.97,4f93ba13-c,London,2189,56,0
c163f744-0ee,2026-02-02 00:34:18.238588,f62fdba7,720.58,04237d6e-8,San Francisco,2635,41,0
538116aa-e54,2026-02-02 00:36:15.238588,4f3a76ed,484.38,a5f61e00-4,London,1397,66,0
45ce60b7-f22,2026-02-02 00:37:55.238588,54ad9215,705.48,ae06e3a3-1,Tokyo,132,67,0
1f91a0c8-e3c,2026-02-02 00:41:43.238588,7117700a,970.56,7f01592d-9,Tokyo,1344,65,0
39545edb-4cb,2026-02-02 00:42:12.238588,f74d9849,91.85,be1b4ebf-e,Tokyo,1666,44,0
2785314b-5a8,2026-02-02 00:44:14.238588,143efc7e,815.86,7ae7ea86-f,New York,3492,43,0
3cc934f6-786,2026-02-02 00:45:39.238588,d496a700,152.75,205a39a8-4,London,2268,44,0
5cca1636-a29,2026-02-02 01:03:43.238588,fa948ada,980.84,9afae939-f,Mumbai,1146,129,1
8ebd665d-6bd,2026-02-02 01:06:55.238588,e91fd276,735.75,96986950-6,Sydney,670,76,0
47ea4476-d1c,2026-02-02 01:20:25.238588,d4310d15,908.95,6595f80e-7,Singapore,29,74,0
7542cc1a-d2a,2026-02-02 01:32:20.238588,04cddadf,358.4,7151d908-5,London,2281,44,0
0b7a6e5c-2e1,2026-02-02 01:35:52.238588,f684b1cf,999.37,74b94417-1,Tokyo,1738,42,0
e2b634cd-90a,2026-02-02 01:40:52.238588,cacb70f7,465.33,f421a5be-4,San Francisco,368,69,0
a90b1149-1f7,2026-02-02 01:43:22.238588,030ef52e,484.48,c7b6a446-0,Mumbai,2344,71,0
33019acb-7c7,2026-02-02 01:51:12.238588,ad7f792a,135.91,f3437f5b-f,Tokyo,2128,58,0
bfe5b361-862,2026-02-02 01:51:40.238588,9bb5c41e,49.14,17191f1c-a,Berlin,2567,80,1
20e49c13-ea0,2026-02-02 01:55:05.238588,2aad9924,951.69,9ce75aa6-0,San Francisco,2387,68,0
b080d0d3-7e6,2026-02-02 01:55:21.238588,10425ccb,1801.12,178078ea-0,Berlin,1460,49,0
abd61625-af2,2026-02-02 02:05:55.238588,036c0bbb,177.77,8a451cbb-5,Tokyo,2863,61,0
3248bed3-542,2026-02-02 02:07:50.238588,a3a27b15,685.6,714e1737-0,New York,1044,67,0
67f1d7d9-90c,2026-02-02 02:18:09.238588,e10172ac,789.44,68085bfb-9,London,2347,55,0
f1568dc7-ceb,2026-02-02 02:34:48.238588,2a7e581f,740.65,31c0b93a-b,London,2561,54,0
c6ceff0c-cc7,2026-02-02 02:35:44.238588,5cbe7536,197.55,8f55a2a4-4,San Francisco,654,54,0
02a4502d-e22,2026-02-02 02:39:34.238588,4c3b59e0,346.13,1180f1b9-f,Tokyo,398,42,0
75ac0fae-308,2026-02-02 02:43:06.238588,4d800af5,647.35,bc11452f-f,New York,2977,60,0
2cd001c4-55c,2026-02-02 02:43:40.238588,40f5d431,387.39,eb9c96c4-8,London,2728,53,0
8294e108-53b,2026-02-02 02:46:19.238588,4b6ddf64,340.19,674b597a-7,Sydney,193,78,0
c2d7e577-a5a,2026-02-02 02:57:46.238588,3e197c7f,859.38,e0484f46-d,Tokyo,2436,66,0
665ab38c-39c,2026-02-02 02:58:33.238588,1b849570,229.54,6c43058c-b,Sydney,2999,54,0
5b6a08b1-d3e,2026-02-02 03:01:15.238588,a4303d52,978.02,f36eda8b-5,Tokyo,1748,45,0
bcd20ed5-60d,2026-02-02 03:03:58.238588,136b6ae8,2512.78,5ec63acf-9,New York,3178,57,0
025ebc9f-6de,2026-02-02 03:05:20.238588,b2d6602f,523.14,a3b86363-6,Singapore,642,68,0
eff852e4-8de,2026-02-02 03:08:09.238588,7b62d36d,238.4,31548f86-3,Singapore,3534,138,1
022806f5-b8d,2026-02-02 03:13:04.238588,4c494c95,168.81,0800b844-1,San Francisco,2054,55,0
a5c16b80-441,2026-02-02 03:14:09.238588,2df93c90,834.89,83de9b63-f,Mumbai,2374,68,0
cdac7862-fe4,2026-02-02 03:15:41.238588,8a90569b,798.76,54e0f7c1-5,San Francisco,1503,51,0
3c86f23b-e5c,2026-02-02 03:18:09.238588,fd4b69bf,66.89,479fb3ab-0,London,109,45,0
6ac1cc87-d6c,2026-02-02 03:18:18.238588,1d1c4dde,115.86,5f9ede50-7,New York,2184,61,0
2d7aeeb6-3c1,2026-02-02 03:30:21.238588,cba4a805,452.24,195e805b-9,Mumbai,1768,53,0
21c28890-7ad,2026-02-02 03:46:23.238588,a3542483,716.48,65366936-2,Mumbai,2895,40,0
661f0542-660,2026-02-02 03:46:30.238588,7f66e217,220.43,09fa908b-2,London,2668,43,0
077f64e5-1a7,2026-02-02 03:50:07.238588,38e53a77,727.69,0b330783-1,San Francisco,3086,53,0
4f0ad520-6f3,2026-02-02 03:52:19.238588,7537075b,1730.41,30b7024d-9,Berlin,2358,73,0
4d204a06-513,2026-02-02 03:52:29.238588,abcd408d,242.76,7d19e47d-3,San Francisco,756,48,0
7e5155fb-fbb,2026-02-02 03:56:11.238588,6d6468b2,388.25,6d5d17cf-c,San Francisco,2745,76,0
14fd64af-031,2026-02-02 04:11:53.238588,8052c122,22.34,41f299af-0,Tokyo,1087,43,0
3998c7a1-36d,2026-02-02 04:14:31.238588,6e0b0ed9,345.75,7ef6d33c-6,Tokyo,880,52,1
21554bee-bdd,2026-02-02 04:17:16.238588,11764b01,763.11,8790c6bd-e,London,2319,51,0
ab9ef119-ac3,2026-02-02 04:38:47.238588,2909e937,91.47,e95c51e4-9,London,2632,53,0
4d903b4b-d1d,2026-02-02 04:39:58.238588,6ba2a98a,93.74,9d0acbc1-a,Sydney,3387,74,0
b77d9884-45b,2026-02-02 04:44:15.238588,c8a7e0b2,335.74,a40a0e63-7,Berlin,353,70,0
6d2d3a7f-65f,2026-02-02 04:44:36.238588,3313b45b,878.9,5d0de5d5-a,San Francisco,1401,80,0
993c298f-469,2026-02-02 04:45:26.238588,30d26408,939.75,36592cca-c,Mumbai,747,73,0
19809fa5-e5d,2026-02-02 04:46:10.238588,2b1175c9,271.47,59ee1edb-8,Mumbai,1130,108,1
4e825cbc-a8d,2026-02-02 05:00:36.238588,236a4e13,2838.37,efe0e19e-e,Singapore,21,51,0
9e41e647-4c4,2026-02-02 05:03:27.238588,ddc1f033,323.02,cb18ac90-1,San Francisco,1348,60,0
7eed064c-470,2026-02-02 05:03:58.238588,bd7ee715,493.43,b34cfaa0-d,Mumbai,289,51,0
dafb041f-104,2026-02-02 05:08:52.238588,42001358,645.04,2a6a9102-d,New York,1614,45,0
819ee965-334,2026-02-02 05:18:45.238588,fa948ada,36.59,f64a26ed-1,New York,1975,42,0
df3c03d8-7eb,2026-02-02 05:19:23.238588,b0afb241,7759.32,1b43a5b5-8,Sydney,27,48,1
c8518af1-175,2026-02-02 05:19:31.238588,9a6a0f17,109.27,e9c457e1-a,London,2172,40,0
b84f86a0-816,2026-02-02 05:22:23.238588,b53d6ffa,222.14,6ae65df3-1,Berlin,1019,69,0
3bc2c82e-24f,2026-02-02 05:23:01.238588,6e0b0ed9,513.26,875d2525-b,Singapore,1749,80,0
690429d6-e12,2026-02-02 05:24:38.238588,cfed0f66,600.26,4aa35642-a,Mumbai,2179,66,0
fc816d88-2f4,2026-02-02 05:32:25.238588,e1ea78b6,456.7,d463733d-6,Sydney,478,72,0
b9603fdd-8c8,2026-02-02 05:37:00.238588,8f4f6ed0,176.94,7884f7dc-0,Tokyo,2997,69,0
420e76d4-633,2026-02-02 05:42:29.238588,94dfe0eb,895.2,072feec4-9,San Francisco,1673,62,0
956a05f2-c9b,2026-02-02 05:47:48.238588,ee2c0938,865.68,2fa09e75-f,Berlin,2084,42,0
c2ec1b8f-f20,2026-02-02 05:59:24.238588,b0ffe454,715.99,b993d973-9,London,3396,75,0
d6f48fe6-416,2026-02-02 06:02:25.238588,280130e7,303.67,661a36ab-8,Singapore,340,51,0
508b7edf-72d,2026-02-02 06:05:06.238588,cba4a805,505.06,195e805b-9,Berlin,284,80,0
d166282a-666,2026-02-02 06:05:28.238588,0385792b,2501.13,ee2a915d-7,Mumbai,3385,76,0
afc1e036-04f,2026-02-02 06:10:58.238588,6fb19bca,388.9,98a5bcbe-2,San Francisco,1290,60,0
8efdba8d-811,2026-02-02 06:11:57.238588,fce5a6b7,913.38,8d2d8de8-1,London,3211,75,0
2c339d92-7c1,2026-02-02 06:14:11.238588,a709dd2e,2134.82,7158eb23-6,Berlin,360,52,0
f072a91e-858,2026-02-02 06:16:27.238588,baff292e,491.23,7f724fdc-0,Berlin,2058,65,0
bfb268cf-5fe,2026-02-02 06:16:28.238588,6947e0a5,1154.68,681aec24-1,Mumbai,479,54,0
ac336054-b68,2026-02-02 06:17:20.238588,d76a38a9,624.95,6a0c7b7e-0,New York,851,75,0
24f4b952-b7e,2026-02-02 06:29:51.238588,d0623899,871.31,eaa45cda-9,New York,757,42,0
04ba254e-889,2026-02-02 06:32:08.238588,35c245d5,554.54,a3c1e95b-e,Tokyo,2604,63,0
bca8f3d8-ffa,2026-02-02 06:40:17.238588,454bf69e,1877.85,4c3eae47-5,London,2067,75,0
1a3cb46b-d97,2026-02-02 06:48:18.238588,ba97494c,468.81,8e58814f-6,London,646,74,0
40b8a49d-152,2026-02-02 06:57:22.238588,1df5d47d,2345.36,eaca1cb3-f,London,3552,77,0
ae7209f3-e52,2026-02-02 06:58:13.238588,599ca567,567.44,1d7bdad5-7,San Francisco,1801,75,0
4c79c6e6-77a,2026-02-02 06:58:21.238588,a35bdb40,750.99,c32b0101-5,San Francisco,972,41,0
2ec7ee61-911,2026-02-02 06:59:53.238588,049c751e,187.79,d73f3ba4-1,New York,1297,62,0
445e0b9c-e18,2026-02-02 07:00:07.238588,b220bd05,210.91,e6a7128f-c,Mumbai,2896,43,0
3131200c-994,2026-02-02 07:09:51.238588,ff33d8c3,658.72,5f74eedd-1,Tokyo,715,41,0
5a909945-398,2026-02-02 07:15:36.238588,55d8a3a8,289.35,a62e8325-1,Singapore,2159,49,0
af89b4a1-937,2026-02-02 07:17:33.238588,e9b195a5,793.63,6941fddb-0,Sydney,3218,72,0
ef8c6f6f-5c7,2026-02-02 07:19:41.238588,2ca135a4,743.03,1c01a4b7-9,Mumbai,1998,67,0
ddcc2f3e-050,2026-02-02 07:24:16.238588,fd74dab4,933.67,6b028bef-9,Berlin,3207,75,0
f7db7c32-b36,2026-02-02 07:27:24.238588,9236817e,27.01,128f9c46-0,Singapore,242,77,0
706e688e-888,2026-02-02 07:33:26.238588,9e2fead4,190.54,b5b2e6a6-d,Berlin,1646,44,0
28ad8215-cbd,2026-02-02 07:42:13.238588,246aa2cb,995.25,fd3dcd1c-0,New York,2373,61,0
e2bac188-7d6,2026-02-02 07:45:47.238588,993bdeab,2431.56,55e0c346-9,Mumbai,1608,79,0
666e10eb-30f,2026-02-02 07:50:48.238588,07efba8e,704.84,2863257e-5,San Francisco,1063,49,0
7a4be9dc-93a,2026-02-02 07:51:36.238588,85d58ea6,773.19,bcb23dac-b,New York,2172,63,0
36d81118-b5a,2026-02-02 07:54:42.238588,7f66e217,267.01,09fa908b-2,Singapore,353,78,0
ed13b4c2-6be,2026-02-02 07:59:42.238588,b0afb241,242.81,1b43a5b5-8,Berlin,2701,54,0
a6e8840f-8d2,2026-02-02 08:00:10.238588,fea7e503,2702.14,0dcc5814-d,Singapore,275,67,0
5f217263-d50,2026-02-02 08:03:48.238588,037ad6c5,598.74,58c2401f-b,London,3531,76,0
987881a3-a07,2026-02-02 08:05:02.238588,4ffefed8,89.09,989181cf-4,London,458,63,0
f123935b-88e,2026-02-02 08:09:46.238588,ee5c9009,565.01,5f3cdf4f-e,Tokyo,1815,52,0
4f03c608-431,2026-02-02 08:15:29.238588,d46a7e20,582.61,09b99a23-b,Singapore,687,79,0
175317e9-b04,2026-02-02 08:17:40.238588,ef41f82b,933.74,a639bcb5-1,San Francisco,843,40,0
350589b4-3fb,2026-02-02 08:21:54.238588,70531799,982.99,beeb776f-5,New York,3393,76,0
35c75cf7-916,2026-02-02 08:31:33.238588,6ddeb091,626.45,17d0b8f2-d,San Francisco,2245,68,0
114f6e87-a9b,2026-02-02 08:34:53.238588,2defffe1,865.26,9ad62249-2,San Francisco,1481,65,0
d6f98e53-be7,2026-02-02 08:38:58.238588,925ad930,709.02,71783cc1-c,Singapore,2801,67,1
89292e9b-052,2026-02-02 08:41:34.238588,7d947fe5,159.21,21e81221-0,Singapore,766,43,0
c884e80e-97d,2026-02-02 08:42:54.238588,b8e9a7eb,279.35,c019e173-0,New York,1571,43,0
bf339c68-100,2026-02-02 08:48:19.238588,8b33f443,30.33,be3faf7d-9,San Francisco,809,41,0
07b45376-0f2,2026-02-02 08:53:34.238588,05b372d6,2944.23,ddcda560-1,Berlin,3537,56,0
31b8698a-448,2026-02-02 08:58:46.238588,f4027f95,548.41,1b110be9-d,Singapore,3557,46,0
47323ee7-1bc,2026-02-02 09:01:02.238588,fea7e503,330.62,0dcc5814-d,Sydney,786,63,0
c99a5977-ca1,2026-02-02 09:04:58.238588,47bd6d26,279.07,b82a483b-b,Mumbai,3143,50,0
8ef2d1c4-b30,2026-02-02 09:06:29.238588,de04b528,2458.6,4c7c3421-3,London,3327,50,0
d82bfb50-1a1,2026-02-02 09:10:46.238588,4c494c95,6022.65,0800b844-1,Mumbai,20,62,1
13ad59ca-3a6,2026-02-02 09:12:09.238588,7927fa5b,659.48,a871ab37-a,Mumbai,62,65,0
0ae4c413-b75,2026-02-02 09:14:55.238588,d41f54e0,944.84,91aa25b8-c,Singapore,2314,56,0
a378fef0-a5d,2026-02-02 09:15:11.238588,e7a0be72,43.3,6d45949f-a,London,1234,65,0
4e2a7333-b4a,2026-02-02 09:15:37.238588,7bff3033,669.93,e5c1ac94-f,London,1658,52,0
f0b9831f-053,2026-02-02 09:17:09.238588,1c1a2e69,390.49,347cadb0-9,New York,1091,46,0
19141b9d-a48,2026-02-02 09:24:39.238588,aef701a3,343.65,9b018065-2,London,665,73,0
4d28cc76-e5a,2026-02-02 09:41:26.238588,50e3f264,455.94,5e7c6014-7,San Francisco,2406,80,0
6e0e936f-135,2026-02-02 09:41:39.238588,50ab74e3,919.52,8291ee9d-4,London,684,63,0
c34f73b9-ce0,2026-02-02 09:43:56.238588,e6b4bc6a,832.3,0f036320-4,Mumbai,1228,52,0
bfc11152-4af,2026-02-02 09:49:04.238588,3bbcd6d3,230.51,a24776d1-4,London,510,74,0
922da94d-4cd,2026-02-02 10:01:45.238588,2f3cb7a3,71.95,05851ec3-a,Mumbai,3313,50,0
654d6179-18d,2026-02-02 10:03:32.238588,f56c9b47,933.81,9e045cf7-6,London,2365,58,0
776291a5-724,2026-02-02 10:14:37.238588,3866ad49,161.58,48623807-d,Mumbai,1222,62,0
7b0d1d47-83e,2026-02-02 10:31:23.238588,d3e646c1,1966.08,12175a71-a,Berlin,834,60,0
fa4a12d7-11e,2026-02-02 10:32:40.238588,d2ca6e60,151.62,a9fc4e80-d,San Francisco,2049,49,0
cb9b628f-f40,2026-02-02 10:39:04.238588,f592db00,558.42,3c5a8200-a,San Francisco,2441,51,0
e16c6521-b30,2026-02-02 10:43:21.238588,ff33d8c3,953.39,5f74eedd-1,Tokyo,557,80,0
a90db040-c53,2026-02-02 10:43:50.238588,799fcb2a,379.61,ceffa663-7,Tokyo,1413,51,0
805d09ab-0a8,2026-02-02 10:48:03.238588,faa087c4,6696.64,dddc8c21-1,Sydney,23,45,1
c9bf5540-0ff,2026-02-02 10:51:04.238588,35efc072,135.38,fecdf6c6-f,New York,496,52,0
73f77864-bb6,2026-02-02 10:52:12.238588,0fa42d24,1965.74,9f939c0f-4,Tokyo,2386,54,0
906fb519-9c2,2026-02-02 10:55:15.238588,746d2bfd,452.84,a3953901-7,Tokyo,878,69,0
00e83a2a-4dd,2026-02-02 10:55:41.238588,87ecd505,54.85,e284a928-3,Tokyo,3524,44,0
776cc64f-bf2,2026-02-02 10:55:49.238588,6e6f9fde,637.48,7931ee04-7,Sydney,2919,58,0
c44f6bed-cf6,2026-02-02 10:58:58.238588,8f8ad240,689.62,9e3ed3b8-7,London,2205,50,0
5144a0d6-5e3,2026-02-02 11:02:55.238588,9236817e,100.91,128f9c46-0,Tokyo,1373,49,0
587c1212-0e8,2026-02-02 11:06:05.238588,44599574,416.18,1d221633-7,New York,136,53,0
89ed2c29-39b,2026-02-02 11:10:48.238588,8fdb0d57,791.61,2a2576ff-d,New York,592,79,0
876cda35-e53,2026-02-02 11:10:48.238588,c8a7e0b2,162.61,a40a0e63-7,New York,1717,57,0
fa1be880-196,2026-02-02 11:14:10.238588,8a90569b,2654.07,54e0f7c1-5,Sydney,1590,53,0
b884de6a-371,2026-02-02 11:17:29.238588,c61cc83a,793.26,e54827cf-5,Mumbai,2837,65,0
0c8d51cc-d94,2026-02-02 11:18:16.238588,01121ed8,975.33,d350a478-2,Berlin,898,51,0
d5887ac2-28d,2026-02-02 11:19:58.238588,cba4a805,950.84,195e805b-9,Tokyo,2452,66,0
f24a4518-734,2026-02-02 11:20:04.238588,cdd7a68d,986.55,f95c4ecf-c,Singapore,1486,50,0
9d16fae9-c0d,2026-02-02 11:23:55.238588,d9072c0e,325.08,59155a66-b,Berlin,2710,79,0
d1bc5f23-996,2026-02-02 11:24:27.238588,a70ac90b,703.68,9d880bf5-4,New York,1842,78,0
aae2caab-d8d,2026-02-02 11:28:10.238588,e9fb9175,909.65,a58de8ab-9,San Francisco,2030,59,0
be92dbaa-36d,2026-02-02 11:35:21.238588,864ebae9,226.64,da381458-4,New York,1401,48,0
664a3612-3d9,2026-02-02 11:48:00.238588,85d58ea6,578.3,bcb23dac-b,New York,1321,52,0
580b3b44-2d3,2026-02-02 11:52:45.238588,4b12708d,934.84,bf39bb17-a,San Francisco,2894,53,0
37d8829e-d66,2026-02-02 11:58:32.238588,f70ca184,614.25,1b2f1c42-7,San Francisco,2453,50,0
f945da4c-6bc,2026-02-02 11:58:39.238588,eee7b444,185.31,cf4b3e59-8,San Francisco,1332,77,0
cdb0cd7b-fe1,2026-02-02 12:01:36.238588,cf9c8b96,259.08,adac28b0-7,New York,2181,70,0
ad8ff25b-41b,2026-02-02 12:02:37.238588,f43ef503,2937.3,6a062ede-f,Berlin,412,46,0
c31f6014-b35,2026-02-02 12:06:04.238588,10c6e9ce,164.42,e25bf637-e,Sydney,3377,41,0
b321435c-787,2026-02-02 12:09:00.238588,1513a465,312.21,f5bcf230-5,London,934,49,0
8326fd2a-e2b,2026-02-02 12:14:34.238588,f9064ab7,975.1,341432d4-d,San Francisco,718,72,0
405ad3f8-1f4,2026-02-02 12:15:15.238588,2bd332ca,134.72,1aff9338-7,London,3221,66,0
76d9b283-080,2026-02-02 12:31:25.238588,a35bdb40,479.75,c32b0101-5,Singapore,2046,56,0
ff75a75e-274,2026-02-02 12:34:16.238588,60b97c8a,260.9,7b23d519-e,New York,3081,45,1
a805a21f-b57,2026-02-02 12:35:20.238588,4afc045e,589.73,fa8370f8-d,Mumbai,1950,54,0
8997862b-9bf,2026-02-02 12:39:04.238588,b6b2ba4e,864.28,c483e49f-9,Berlin,2972,50,0
70d09c0b-df0,2026-02-02 12:43:41.238588,34fd9e81,542.73,422b45e8-d,Sydney,759,57,0
a6a3350b-2de,2026-02-02 12:43:56.238588,809705a4,2465.31,6deac067-5,San Francisco,2332,78,0
b757472c-e99,2026-02-02 12:52:15.238588,851a2830,754.66,2e291b8b-1,Tokyo,1399,54,0
f5af3f3a-5d4,2026-02-02 12:53:28.238588,c9877362,165.1,f7e4313a-7,Tokyo,2700,50,0
d87118d3-356,2026-02-02 12:59:22.238588,0f80659c,408.79,6011fcaf-6,San Francisco,1255,76,0
c4122465-479,2026-02-02 13:00:53.238588,61519cc0,283.28,6e9255d2-b,Sydney,999,75,0
61a604c4-645,2026-02-02 13:04:59.238588,6865a4c6,107.51,ac933b5f-f,Sydney,708,57,0
54fe514e-637,2026-02-02 13:05:13.238588,3ac6080b,1614.34,655b7b3a-b,Tokyo,1104,46,0
c560ae2d-e32,2026-02-02 13:10:00.238588,ee658313,226.55,895e2658-5,Singapore,291,63,0
fca191dc-c79,2026-02-02 13:11:57.238588,6e0b0ed9,709.46,875d2525-b,New York,460,46,0
fa1b8518-efe,2026-02-02 13:13:41.238588,6f12f638,446.58,c55ff430-2,Tokyo,663,63,0
0756120c-bd3,2026-02-02 13:19:03.238588,54ad9215,833.69,ae06e3a3-1,Berlin,22,49,0
e37e3c08-4c1,2026-02-02 13:19:30.238588,cfed0f66,2500.0,4aa35642-a,Berlin,2453,69,0
61a08034-577,2026-02-02 13:21:30.238588,aa71c362,302.44,0ba400e7-2,Singapore,591,68,0
0e046293-0b8,2026-02-02 13:29:46.238588,c7b294a2,953.36,78561dc6-7,New York,2736,47,0
18d079d7-bbe,2026-02-02 13:37:02.238588,c17c5842,1619.13,1b561f6a-7,Singapore,2588,50,0
8490d0e2-6c9,2026-02-02 13:42:11.238588,cf5c567e,317.43,f43ef2f5-c,Berlin,3202,58,0
5e323ca4-e74,2026-02-02 13:42:13.238588,bda96ab4,971.18,8e761b1a-7,Berlin,344,74,0
a16fb46c-cde,2026-02-02 13:45:56.238588,54ad9215,52.5,ae06e3a3-1,Tokyo,1418,55,0
791ded7d-a76,2026-02-02 13:46:40.238588,e80d8827,922.43,e2f060eb-5,New York,1281,45,0
edc8ef13-59d,2026-02-02 13:46:51.238588,0f80659c,531.97,6011fcaf-6,Mumbai,3295,70,0
3688cd6a-9a2,2026-02-02 13:50:02.238588,5584a96d,661.42,7f33f7d1-b,Sydney,2443,45,0
4a815b30-f13,2026-02-02 14:03:07.238588,64d8dca8,945.36,6809e204-f,Tokyo,2625,65,0
9a47af41-8bb,2026-02-02 14:10:20.238588,dc64445e,238.09,66485ceb-0,Tokyo,111,69,0
d3a1522f-662,2026-02-02 14:19:13.238588,d1a72473,1605.45,1d8cf657-f,Berlin,949,69,0
726f727d-6d9,2026-02-02 14:23:04.238588,cdce2156,2062.69,dca861fd-7,Tokyo,2021,55,0
47f55078-ffa,2026-02-02 14:26:30.238588,217a9148,648.96,9a73c969-c,Berlin,3274,56,0
2ff0eac9-fb9,2026-02-02 14:27:25.238588,d0623899,649.67,eaa45cda-9,Mumbai,3010,50,0
62179297-633,2026-02-02 14:29:40.238588,2a0544d3,930.6,083bb9cb-a,Tokyo,3110,48,0
